ctg window ns cs ss all ns.cs ns.ss cs.ss nsites
000002F|quiver|pilon 61 138.490073145246 149.620510921881 150.673796791444 146.577446363161 147.734029484029 145.869652406417 152.550079491256 190300
000003F|quiver|pilon 1 169.806165099269 147.888930025916 217.406417112299 179.305756148613 172.199017199017 212.973930481283 197.346581875994 224399
000003F|quiver|pilon 2 181.724399164054 136.152906330989 238.762923351159 244.45557299843 310.212223587224 309.71256684492 209.637519872814 225196
000003F|quiver|pilon 3 442.668234064786 282.217326915957 232.898395721925 395.95724751439 458.115786240786 442.144385026738 267.542925278219 235408
000003F|quiver|pilon 4 224.119905956113 109.488337652721 52.5276292335116 172.118315018315 204.859643734644 187.987967914439 83.2861685214626 223395
000003F|quiver|pilon 5 220.152560083595 106.302850796001 126.944741532977 209.263631606489 260.989250614251 266.711898395722 119.387917329094 226656
000003F|quiver|pilon 6 327.763584117032 207.916697519437 126.680926916221 286.446049188906 328.988943488944 335.970588235294 174.504769475358 232198
000003F|quiver|pilon 7 192.736938349007 226.98667160311 87.6951871657754 194.256357927786 212.565417690418 157.924465240642 181.008744038156 218838
000003F|quiver|pilon 8 298.461337513062 310.491299518697 154.042780748663 289.870381998953 303.623464373464 270.165106951872 272.785373608903 226365
000003F|quiver|pilon 9 186.641065830721 140.574972232506 71.4385026737968 169.270538984825 189.3707002457 187.60628342246 121.632750397456 232143
000003F|quiver|pilon 10 250.925026123302 180.82784154017 145.82174688057 216.369597069597 234.50644963145 222.141711229947 163.873608903021 225425
000003F|quiver|pilon 11 353.05303030303 263.995557201037 235.723707664884 320.910622710623 350.348894348894 344.229946524064 248.177265500795 228851
000003F|quiver|pilon 12 206.548066875653 199.543132173269 176.124777183601 207.833594976452 219.404484029484 215.920454545455 186.194753577107 236458
000003F|quiver|pilon 13 105.703239289446 90.10181414291 79.7272727272727 96.6566195709053 99.8765356265356 97.4639037433155 84.4101748807631 231173
000003F|quiver|pilon 14 119.550679205852 119.150684931507 97.1051693404635 121.166614338043 126.050061425061 128.040106951872 110.341017488076 200744
000003F|quiver|pilon 15 251.051724137931 191.171788226583 146.770053475936 223.390842490842 241.337530712531 237.34692513369 169.931637519873 230509
000003F|quiver|pilon 16 159.837251828631 126.860792299148 86.4385026737968 137.713971742543 146.345208845209 134.913770053476 108.128775834658 227095
000003F|quiver|pilon 17 296.378787878788 291.61458718993 312.634581105169 298.287127158556 294.498157248157 309.729278074866 301.35453100159 232214
000003F|quiver|pilon 18 92.8116509926855 97.4957423176601 119.447415329768 99.8205651491366 94.5574324324324 109.405080213904 110.828298887122 241271
000003F|quiver|pilon 19 272.977272727273 269.100703443169 181.871657754011 262.232967032967 268.779791154791 253.892379679144 249.405405405405 236466
000003F|quiver|pilon 20 468.995559038662 452.791188448723 414.770053475936 459.880481423339 460.660012285012 461.223262032086 460.066772655008 235797
000003F|quiver|pilon 21 370.398641588297 373.129211403184 310.641711229947 378.037571951858 394.595208845209 388.135695187166 355.093004769475 230820
000003F|quiver|pilon 22 237.242163009404 183.298407997038 184.889483065954 213.965724751439 215.959152334152 222.321524064171 202.860890302067 228987
000003F|quiver|pilon 23 338.669017763845 361.323954091077 346.935828877005 374.477027734171 374.44441031941 426.015374331551 388.014308426073 235116
000003F|quiver|pilon 24 149.137669801463 101.7878563495 110.549019607843 129.177394034537 135.156326781327 135.842245989305 108.965023847377 214593
000003F|quiver|pilon 25 454.509665621735 440.270640503517 385.43137254902 459.101779173208 469.044533169533 459.141042780749 476.949920508744 232670
000003F|quiver|pilon 26 277.586206896552 301.399111440207 375.991087344029 345.658712715856 378.982186732187 367.153743315508 378.168521462639 237366
000003F|quiver|pilon 27 50.3137408568443 103.121806738245 123.9376114082 91.556462585034 84.7321867321867 118.825534759358 119.904610492846 229273
000003F|quiver|pilon 28 252.414576802508 178.446871529063 213.973262032086 253.284196755625 288.499078624079 297.880347593583 199.534976152623 213817
000003F|quiver|pilon 29 373.599007314525 293.989633469086 321.156862745098 352.915227629513 362.238022113022 389.738636363636 323.865659777424 230809
000003F|quiver|pilon 30 338.029258098224 355.904479822288 301.68449197861 349.505860805861 360.914619164619 350.195855614973 340.411764705882 239669
000003F|quiver|pilon 31 339.416405433647 335.432802665679 320.622103386809 341.842438513867 344.539926289926 344.882352941176 346.549284578696 239007
000003F|quiver|pilon 32 495.059561128527 551.493891151425 348.770053475936 508.270905285191 540.458845208845 451.747994652406 501.441176470588 243382
000003F|quiver|pilon 33 397.878004179728 434.289152165864 366.023172905526 414.567294610152 429.521191646192 394.683823529412 414.552464228935 225039
000003F|quiver|pilon 34 439.915621734587 462.074787115883 322.852049910873 447.911302982732 465.261670761671 456.755347593583 417.332273449921 233454
000003F|quiver|pilon 35 381.127742946708 401.334320621992 341.689839572193 390.559863945578 394.798832923833 394.925802139037 388.077106518283 234170
000003F|quiver|pilon 36 368.436259143156 362.670492410218 296.089126559715 368.046310832025 376.991707616708 385.620989304813 345.216216216216 223657
000003F|quiver|pilon 37 207.101880877743 210.851536467975 163.832442067736 210.491470434328 217.527334152334 220.514705882353 195.535771065183 217227
000003F|quiver|pilon 38 440.760449320794 379.96964087375 329.980392156863 418.139089481947 436.222051597052 443.113636363636 367.852146263911 232963
000003F|quiver|pilon 39 464.08960292581 424.949648278415 250.754010695187 439.628205128205 474.89957002457 442.973930481283 365.013513513514 231703
000003F|quiver|pilon 40 282.649947753396 308.634209552018 277.32798573975 314.954055468341 327.137285012285 333.935828877005 325.171701112878 230280
000003F|quiver|pilon 41 260.568965517241 270.03517215846 189.292335115865 271.246886446886 288.069103194103 282.169786096257 250.538155802862 228113
000003F|quiver|pilon 42 193.012016718913 188.180673824509 129.693404634581 188.987650444793 193.531633906634 198.199197860963 174.236883942766 219047
000003F|quiver|pilon 43 182.561650992685 180.474639022584 60.3957219251337 181.621140763998 189.969901719902 206.106951871658 157.724165341812 214720
000003F|quiver|pilon 44 155.430773249739 165.563495001851 49.3832442067736 168.63663003663 181.027027027027 207.877673796791 139.883942766296 211094
000003F|quiver|pilon 45 235.747910135841 219.601629026287 94.096256684492 234.306174777603 256.889434889435 269.858957219251 178.431637519873 230289
000003F|quiver|pilon 46 117.568443051202 181.047019622362 140.039215686275 164.996232339089 161.112407862408 205.824197860963 186.989666136725 225538
000003F|quiver|pilon 47 159.832027168234 222.745649759348 157.02495543672 188.838095238095 204.946253071253 159.102941176471 197.331478537361 230431
000003F|quiver|pilon 48 259.840386624869 247.681969640874 278.372549019608 271.683882783883 269.574938574939 306.681818181818 277.817965023847 236438
000003F|quiver|pilon 49 349.029780564263 325.104405775639 253.222816399287 359.670695970696 395.962223587224 394.641042780749 301.186009538951 223862
000003F|quiver|pilon 50 350.770637408568 349.862273232136 308.614973262032 348.130455259027 360.550368550369 334.172459893048 335.518282988871 225642
000003F|quiver|pilon 51 420.83908045977 645.382450944095 546.25311942959 581.926007326007 604.749078624079 645.551470588235 632.111287758347 237293
000003F|quiver|pilon 52 275.993469174504 406.993335801555 368.768270944742 391.457613814757 421.20085995086 458.909759358289 398.317170111288 236273
000003F|quiver|pilon 53 257.552507836991 381.204738985561 319.802139037433 343.574568288854 371.501842751843 339.069518716578 372.432432432432 238733
000003F|quiver|pilon 54 505.90987460815 482.048130322103 377.871657754011 477.274358974359 493.512285012285 456.342245989305 433.610492845787 242359
000003F|quiver|pilon 55 585.699843260188 607.482784154017 476.048128342246 588.955259026688 603.075245700246 578.705882352941 574.836248012719 242787
000003F|quiver|pilon 56 549.78631138976 595.524620510922 342.383244206774 551.95515436944 576.786240786241 498.473262032086 554.54213036566 238319
000003F|quiver|pilon 57 365.360762800418 363.461680858941 197.142602495544 350.445107273679 361.844901719902 334.273395721925 337.686009538951 231152
000003F|quiver|pilon 58 222.827586206897 295.315808959645 235.110516934046 265.327315541601 268.3835995086 264.620989304813 297.462639109698 238519
000003F|quiver|pilon 59 359.924764890282 394.262495372084 405.586452762923 397.60779696494 392.867321867322 421.79077540107 440.264705882353 239216
000003F|quiver|pilon 60 238.082288401254 226.19881525361 291.575757575758 255.942229199372 248.351351351351 291.959893048128 283.91573926868 187973
000004F|quiver|pilon 1 12.3704284221526 11.9544613106257 11.9714795008913 12.0541601255887 12.0620393120393 11.9993315508021 11.7432432432432 96903
000004F|quiver|pilon 2 4.88140020898642 4.86486486486486 5.29055258467023 4.9541601255887 4.90018427518427 5.09692513368984 5.05564387917329 175383
000004F|quiver|pilon 3 111.575496342738 80.4242873009996 118.575757575758 103.791627420199 102.682125307125 114.561497326203 103.802066772655 237554
000004F|quiver|pilon 4 201.631922675026 187.571640133284 184.221033868093 202.05557299843 215.717137592138 197.543449197861 192.232114467409 223041
000004F|quiver|pilon 5 223.216562173459 214.151055164754 218.762923351159 233.439298796442 253.740171990172 227.945855614973 226.961049284579 229939
000004F|quiver|pilon 6 278.828892371996 273.354313217327 287.910873440285 301.648508634223 330.673525798526 306.19986631016 289.269475357711 227059
000004F|quiver|pilon 7 170.67868338558 247.868567197334 234.698752228164 236.199005756149 271.529791154791 217.510026737968 254.472972972973 239768
000004F|quiver|pilon 8 76.8362068965517 238.275083302481 210.112299465241 192.901988487703 236.573402948403 161.042112299465 241.800476947536 224201
000004F|quiver|pilon 9 227.60632183908 249.633098852277 264.326203208556 268.929408686552 302.723587223587 271.218582887701 263.352941176471 226441
000004F|quiver|pilon 10 164.595350052247 130.5394298408 138.807486631016 154.974411302983 164.889434889435 161.929144385027 136.240063593005 213950
000004F|quiver|pilon 11 145.424242424242 120.060718252499 125.864527629234 138.298377812664 145.592444717445 142.078877005348 126.433227344992 223379
000004F|quiver|pilon 12 163.570271682341 176.220288781933 178.422459893048 182.399843014129 198.376842751843 174.489973262032 186.623211446741 217448
000004F|quiver|pilon 13 158.98249738767 76.98667160311 212.668449197861 154.560596546311 134.610872235872 206.167112299465 208.418918918919 225871
000004F|quiver|pilon 14 243.470219435737 148.45575712699 276.274509803922 226.350235478807 220.035319410319 270.868983957219 236.196343402226 227494
000004F|quiver|pilon 15 150.397857889237 179.808589411329 235.301247771836 188.524332810047 179.068796068796 219.832887700535 232.700317965024 223825
000004F|quiver|pilon 16 291.594043887147 307.730840429471 340.524064171123 325.959549973836 316.711302211302 357.165106951872 381.394276629571 220263
000004F|quiver|pilon 17 209.03631138976 221.643835616438 288.409982174688 263.144688644689 274.833538083538 322.572860962567 283.462639109698 220090
000004F|quiver|pilon 18 266.367816091954 248.726767863754 214.032085561497 270.078021978022 280.750921375921 264.41243315508 290.254372019078 223051
000004F|quiver|pilon 19 181.799373040752 176.253609774158 167.625668449198 184.588121402407 184.996314496315 181.937834224599 203.655802861685 217479
000004F|quiver|pilon 20 176.816353187043 167.670862643465 248.49376114082 189.092255363684 170.587837837838 225.078877005348 222.620031796502 215703
000004F|quiver|pilon 21 123.400992685475 186.182524990744 247.283422459893 175.050026164312 163.278562653563 200.34692513369 225.959459459459 225069
000004F|quiver|pilon 22 91.8317659352142 151.693817104776 234.964349376114 147.480586080586 129.640663390663 187.895721925134 206.231319554849 224303
000004F|quiver|pilon 23 119.701671891327 136.011847463902 195.982174688057 147.574882260597 132.101965601966 191.008021390374 180 234551
000004F|quiver|pilon 24 155.064524555904 232.728248796742 274.934046345811 221.07535321821 206.585995085995 272.140374331551 273.765500794913 229796
000004F|quiver|pilon 25 100.163793103448 113.735653461681 166.689839572193 125.255782312925 121.320638820639 150.939839572193 146.202702702703 237327
000004F|quiver|pilon 26 205.174242424242 194.180303591262 222.470588235294 212.831083202512 217.6335995086 227.044786096257 213.02066772655 228199
000004F|quiver|pilon 27 111.854231974922 114.597926693817 141.565062388592 124.678440607012 126.160626535627 140.673128342246 128.389507154213 231433
000004F|quiver|pilon 28 30.0010449320794 145.246945575713 169.515151515152 103.654840397698 98.4275184275184 115.854946524064 155.402225755167 229225
000004F|quiver|pilon 29 42.8586729362591 170.855609033691 202.520499108734 126.39916274202 120.027948402948 143.457887700535 185.008744038156 232346
000004F|quiver|pilon 30 275.966300940439 266.350240651611 251.812834224599 279.568916797488 275.032862407862 294.984625668449 298.837837837838 234625
000004F|quiver|pilon 31 95.7068965517241 182.73935579415 244.475935828877 166.007116692831 150.449938574939 211.460561497326 223.720190779014 232325
000004F|quiver|pilon 32 212.742946708464 256.674564975935 225.532976827094 258.045944531659 269.738329238329 303.306818181818 251.608108108108 234027
000004F|quiver|pilon 33 198.519331243469 217.110699740837 190.976827094474 223.705389848247 233.158783783784 257.907754010695 211.261526232114 210046
000004F|quiver|pilon 34 68.1308777429467 98.5098111810441 96.2549019607843 92.889010989011 91.0279484029484 113.782754010695 103.743243243243 211161
000004F|quiver|pilon 35 159.810606060606 216.868567197334 206.342245989305 207.581841967556 205.892506142506 250.173796791444 224.293322734499 228202
000004F|quiver|pilon 36 169.277429467085 187.174379859311 207.825311942959 189.777498691784 184.425675675676 210.99064171123 208.363275039746 230689
000004F|quiver|pilon 37 52.7066353187043 148.229174379859 196.422459893048 143.112454212454 111.246007371007 243.141711229947 226.806041335453 217597
000004F|quiver|pilon 38 31.1998432601881 123.024805627545 177.19073083779 120.515907901622 86.4616093366093 222.604278074866 207.814785373609 214222
000004F|quiver|pilon 39 30.5094043887147 107.551647537949 151.390374331551 106.066614338043 76.8805282555283 193.651069518717 180.709856915739 228135
000004F|quiver|pilon 40 38.0441483803553 63.7978526471677 88.572192513369 58.4597592883307 52.1670761670762 71.3368983957219 78.050079491256 227960
000004F|quiver|pilon 41 41.3769592476489 67.2202887819326 102.01247771836 63.0193615907902 55.2840909090909 77.5601604278075 85.4721780604134 221208
000004F|quiver|pilon 42 16.6619644723093 17.4798222880415 34.7147950089127 20.1717425431711 17.012285012285 26.0381016042781 26.3600953895072 219763
000004F|quiver|pilon 43 7.61755485893417 6.76638282117734 6.79322638146168 7.22380952380952 7.30405405405405 7.39237967914439 6.80365659777424 224655
000004F|quiver|pilon 44 5.96995820271682 7.33209922251018 6.82174688057041 6.68697017268446 6.71345208845209 6.50601604278075 7.20190779014308 233478
000004F|quiver|pilon 45 12.5849007314525 11.2376897445391 11.9875222816399 12.3523286237572 12.7371007371007 12.3683155080214 12.2615262321145 231636
000004F|quiver|pilon 46 20.8753918495298 55.6405035172158 59.1996434937611 48.139874411303 45.5565110565111 67.3389037433155 62.9586645468998 239087
000004F|quiver|pilon 47 37.1724137931035 144.170307293595 162.79679144385 118.961119832548 112.876228501228 168.43449197861 163.47853736089 220163
000004F|quiver|pilon 48 79.2361546499477 176.161051462421 187.967914438503 151.391261119833 152.289004914005 183.969919786096 185.360095389507 231420
000004F|quiver|pilon 49 111.865987460815 116.707145501666 151.994652406417 137.228466771324 150.121621621622 147.707887700535 148.721780604134 211975
000004F|quiver|pilon 50 233.373301985371 40.7745279526101 167.121212121212 199.603244374673 257.191339066339 248.696524064171 118.540540540541 235040
000004F|quiver|pilon 51 246.230146290491 43.231025546094 87.7540106951872 210.173940345369 288.735565110565 284.292112299465 70.3537360890302 235384
000004F|quiver|pilon 52 148.251306165099 35.5664568678267 70.6631016042781 132.218890633176 176.954238329238 176.306818181818 57.0961844197138 231326
000004F|quiver|pilon 53 22.3390804597701 8.64531654942614 50.1176470588235 23.2570905285191 16.659398034398 38.6336898395722 33.1414944356121 233866
000004F|quiver|pilon 54 96.2144723092999 61.0099962976675 144.393939393939 95.2377812663527 85.9401105651106 122.506016042781 111.173290937997 238847
000004F|quiver|pilon 55 144.236154649948 93.73454276194 190.875222816399 138.728205128205 130.812960687961 168.016042780749 152.680445151033 226997
000004F|quiver|pilon 56 114.650208986416 48.0162902628656 190.172905525847 115.477446363161 88.9339680589681 186.155748663102 157.153418124006 227318
000004F|quiver|pilon 57 116.134273772205 19.5638652350981 92.8752228163993 83.1212454212454 75.2235872235872 120.627005347594 74.7885532591415 232951
000004F|quiver|pilon 58 38.858934169279 9.90485005553499 8.59714795008913 23.9094714809001 26.5964373464373 26.5294117647059 9.5429252782194 90315
000005F|quiver|pilon 1 42.6907001044932 65.1195853387634 56.843137254902 56.5297226582941 61.4668304668305 50.644385026738 62.5143084260731 201050
000005F|quiver|pilon 2 75.953500522466 117.385042576823 103.008912655971 102.112244897959 111.909705159705 90.8856951871658 113.308426073132 216414
000005F|quiver|pilon 3 52.0958725182863 80.8363569048501 72.4242424242424 70.3551020408163 76.6474201474201 63.2239304812834 78.6168521462639 185107
000005F|quiver|pilon 4 79.1444618599791 122.548315438726 107.351158645276 106.559706959707 116.782555282555 95.1564171122995 118.031796502385 212655
000005F|quiver|pilon 5 182.152560083595 280.172528693077 255.360071301248 248.735583464155 274.512285012285 226.616978609626 274.400635930048 235145
000005F|quiver|pilon 6 195.854754440961 228.292854498334 235.77183600713 231.589481946625 251.828316953317 235.852272727273 231.112877583466 217948
000005F|quiver|pilon 7 169.470741901776 156.095890410959 167.718360071301 172.512454212454 183.285933660934 175.522058823529 164.369634340223 215586
000005F|quiver|pilon 8 116.119905956113 138.688263606072 159.035650623886 142.031658817373 149.623771498772 152.774064171123 148.828298887122 216033
000005F|quiver|pilon 9 178.320532915361 189.129581636431 198.868092691622 198.48147566719 209.615786240786 210.098930481283 196.475357710652 239125
000005F|quiver|pilon 10 141.201671891327 156.660496112551 155.907308377897 160.973417059131 172.568488943489 167.143048128342 159.467408585056 221122
000005F|quiver|pilon 11 95.6716300940439 80.8145131432803 84.4474153297683 92.3627420198849 96.2245085995086 98.8034759358289 83.8362480127186 214852
000005F|quiver|pilon 12 248.657784743992 235.773787486116 226.345811051693 241.570225013082 246.587223587224 238.031417112299 231.627186009539 228538
000005F|quiver|pilon 13 198.019070010449 202.984820436875 207.816399286988 201.216640502355 198.655712530713 204.95320855615 204.89666136725 236330
000005F|quiver|pilon 14 59.3056426332288 47.0888559792669 57.5579322638146 55.3336996336996 55.4781941031941 59.875 51.8712241653418 233002
000005F|quiver|pilon 15 96.4417450365726 147.53572750833 149.951871657754 129.848770277342 132.539312039312 133.383689839572 146.038950715421 216846
000005F|quiver|pilon 16 177.179728317659 224.322843391337 219.060606060606 204.941234955521 209.079545454545 199.993983957219 218.39666136725 230383
000005F|quiver|pilon 17 267.763322884013 265.045168456127 281.919786096257 271.426582940869 273.584152334152 275.508021390374 271.073131955485 221884
000005F|quiver|pilon 18 184.361024033438 200.952980377638 206.163992869875 195.949869178441 197.818796068796 195.416443850267 201.730524642289 220539
000005F|quiver|pilon 19 201.166927899687 245.685301740096 210.042780748663 222.505651491366 231.209459459459 206.164438502674 229.77186009539 223710
000005F|quiver|pilon 20 103.757053291536 186.205109218808 98.8163992869875 137.394767137624 151.647727272727 101.717914438503 150.31240063593 225931
000005F|quiver|pilon 21 270.065308254963 287.234357645317 294.844919786096 285.599372056515 289.918304668305 280.596256684492 300.18839427663 230323
000005F|quiver|pilon 22 110.57183908046 110.344687152906 115.739750445633 111.0526425955 110.785012285012 111.35628342246 111.830683624801 231471
000005F|quiver|pilon 23 46.7176071055381 85.3976305072195 74.0980392156863 66.3705389848247 67.4981572481572 60.2232620320856 78.5143084260731 212571
000005F|quiver|pilon 24 47.4626436781609 81.6686412439837 73.4901960784314 65.1840920983778 65.9299754299754 60.4385026737968 76.3108108108108 230356
000005F|quiver|pilon 25 72.0977011494253 127.472787856349 124.778966131907 102.659706959707 101.84398034398 99.1096256684492 123.922098569157 234811
000005F|quiver|pilon 26 55.3834900731452 98.5538689374306 97.4010695187166 79.3206698063841 78.4551597051597 76.8616310160428 96.2257551669316 232706
000005F|quiver|pilon 27 36.6298328108673 55.2798963346909 52.8057040998217 46.6016745159602 46.4984643734644 45.0447860962567 53.1923688394277 222424
000005F|quiver|pilon 28 46.6350574712644 69.4613106256942 82.5401069518716 61.6026687598116 58.4766584766585 65.1864973262032 75.0993640699523 230761
000005F|quiver|pilon 29 45.1389759665622 57.0581266197705 77.6702317290553 55.1974358974359 50.8617936117936 61.8569518716578 66.7949125596184 225458
000005F|quiver|pilon 30 113.026907001045 120.231025546094 123.985739750446 117.416378859236 116.933353808354 117.178475935829 121.141494435612 220530
000005F|quiver|pilon 31 152.152821316614 128.907441688264 143.793226381462 142.772475143904 142.413390663391 147.927807486631 137.956279809221 224347
000005F|quiver|pilon 32 133.737460815047 147.509440947797 120.666666666667 136.586499215071 139.887592137592 126.735294117647 135.91573926868 233991
000005F|quiver|pilon 33 134.018808777429 137.483894853758 116.194295900178 132.617111459969 136.416154791155 124.585561497326 128.639904610493 234121
000005F|quiver|pilon 34 80.9840647857889 83.0988522769345 43.8948306595365 75.5801151229723 81.3157248157248 64.1978609625668 65.0421303656598 222958
000005F|quiver|pilon 35 125.175809822362 127.940392447242 60.9590017825312 115.248037676609 125.463759213759 94.8489304812834 96.4403815580286 237331
000005F|quiver|pilon 36 110.870167189133 98.1092188078489 91.5650623885918 102.127891156463 103.798525798526 100.173128342246 93.4968203497615 218272
000005F|quiver|pilon 37 171.971003134796 142.476119955572 138.007130124777 154.814495028781 157.400798525799 155.376336898396 138.342607313196 226985
000005F|quiver|pilon 38 243.557210031348 210.01332839689 223.711229946524 237.484929356358 249.776105651106 249.139037433155 215.137519872814 227698
000005F|quiver|pilon 39 125.528735632184 117.801925212884 119.440285204991 127.880010465725 137.048218673219 129.897058823529 118.030206677265 226857
000005F|quiver|pilon 40 124.909613375131 118.593113661607 116.819964349376 123.174358974359 127.124385749386 122.469919786096 117.483306836248 235443
000005F|quiver|pilon 41 201.813218390805 193.70418363569 198.206773618538 202.268969126112 209.359643734644 202.533422459893 194.39586645469 242307
000005F|quiver|pilon 42 238.908045977011 235.331728989263 241.372549019608 240.369178440607 245.212223587224 240.249331550802 235.383942766296 243755
000005F|quiver|pilon 43 178.156217345873 173.790447982229 184.196078431373 180.135321821036 184.207923832924 181.061497326203 177.410174880763 225545
000005F|quiver|pilon 44 90.7520898641588 78.8004442798963 88.283422459893 87.821978021978 90.5159705159705 90.0066844919786 83.3751987281399 222236
000005F|quiver|pilon 45 145.149686520376 123.506479081822 142.654188948307 141.531292517007 147.819717444717 146.225267379679 133.267885532591 219979
000005F|quiver|pilon 46 197.710553814002 141.45094409478 226.597147950089 194.477760334903 201.333845208845 211.604946524064 201.210651828299 221084
000005F|quiver|pilon 47 217.14367816092 56.4191040355424 204.399286987522 170.857352171638 175.632678132678 210.179812834225 156.68680445151 229250
000005F|quiver|pilon 48 169.658829676071 166.761940022214 150.069518716578 180.208738880167 201.04914004914 173.566844919786 171.37440381558 236766
000005F|quiver|pilon 49 120.215778474399 146.991114402073 120.791443850267 137.504290947148 147.875614250614 122.336898395722 148.543720190779 232787
000005F|quiver|pilon 50 171.962121212121 144.035912624954 171.616755793226 168.204657247514 173.126228501228 172.979278074866 169.256756756757 209204
000005F|quiver|pilon 51 105.935214211076 136.704924102184 126.335115864528 138.674201988488 157.638513513514 146.705882352941 134.715421303657 166126
000006F|quiver|pilon 1 175.562957157785 133.076268048871 211.525846702317 176.605651491366 169.977886977887 204.360294117647 201.284578696343 224195
000006F|quiver|pilon 2 120.416144200627 32.707515734913 47.1122994652406 85.497854526426 100.467751842752 100.917112299465 40.5198728139905 231969
000006F|quiver|pilon 3 90.5026123301985 19.7997038134024 57.9233511586453 63.2369440083726 67.6965601965602 77.2319518716578 41.3839427662957 222123
000006F|quiver|pilon 4 254.615203761755 136.302480562755 167.636363636364 218.046153846154 239.603194103194 257.777406417112 158.359300476948 220291
000006F|quiver|pilon 5 294.787878787879 235.536838208071 196.146167557932 291.293511250654 323.753685503686 340.491310160428 224.528616852146 216237
000006F|quiver|pilon 6 258.807471264368 196.891151425398 188.201426024955 231.661800104657 245.648034398034 239.032085561497 192.414149443561 228796
000006F|quiver|pilon 7 130.544670846395 109.176601258793 46.8395721925134 113.135740450026 129.249692874693 98.5347593582888 81.3378378378378 221390
000006F|quiver|pilon 8 264.114942528736 292.563124768604 260.768270944742 276.10570381999 282.07156019656 260.410427807487 283.325119236884 229350
000006F|quiver|pilon 9 305.599791013584 294.378748611625 296.071301247772 310.792412349555 307.415847665848 321.303475935829 335.835453100159 228237
000006F|quiver|pilon 10 180.389759665622 119.536467974824 192.044563279857 167.861800104657 157.795147420147 203.701871657754 178.721780604134 222747
000006F|quiver|pilon 11 222.332288401254 133.231395779341 268.82174688057 207.82590266876 192.808660933661 249.664438502674 241.348171701113 220581
000006F|quiver|pilon 12 98.5323928944619 141.765642354683 50.6221033868093 112.372056514914 128.307432432432 82.1356951871658 110.35453100159 217853
000006F|quiver|pilon 13 183.024817136886 211.519807478712 169.713012477718 200.767817896389 218.697788697789 179.372326203209 202.181240063593 223135
000006F|quiver|pilon 14 123.398641588297 89.6738245094409 118.04991087344 116.326268969126 122.247235872236 120.564839572193 113.428457869634 221843
000006F|quiver|pilon 15 183.086729362591 208.35875601629 241.611408199643 215.893092621664 217.570024570025 231.304144385027 245.493640699523 228800
000006F|quiver|pilon 16 218.827847439916 213.291743798593 221.791443850267 223.192935635793 229.542076167076 225.592914438503 221.488871224165 237789
000006F|quiver|pilon 17 123.039184952978 100.799703813402 73.4117647058823 110.586708529566 117.683046683047 106.320187165775 97.1430842607313 241682
000006F|quiver|pilon 18 348.350574712644 240.375416512403 299.310160427807 322.93579277865 333.247542997543 330.643048128342 342.31240063593 225771
000006F|quiver|pilon 19 97.555381400209 97.7534246575343 112.078431372549 102.486865515437 98.029484029484 110.995320855615 114.351351351351 224529
000006F|quiver|pilon 20 59.6154649947753 88.8756016290263 61.0071301247772 72.294191522763 76.9548525798526 60.5822192513369 78.1653418124006 230381
000006F|quiver|pilon 21 152.979623824451 208.588300629397 142.368983957219 185.603767660911 198.460687960688 164.343582887701 212.211446740859 232076
000006F|quiver|pilon 22 217.091954022989 256.037023324695 230.368983957219 246.348770277342 250.777027027027 238.613636363636 281.761526232114 226698
000006F|quiver|pilon 23 207.220219435737 267.037393557942 261.112299465241 248.703139717425 247.737714987715 253.768048128342 285.844197138315 223103
000006F|quiver|pilon 24 103.241640543365 98.9918548685672 134.798573975045 110.712297226583 102.614557739558 128.344919786096 129.280604133545 186925
000006F|quiver|pilon 25 286.899686520376 228.215475749722 307.039215686275 279.521140763998 272.183968058968 306.723262032086 303.879173290938 225308
000006F|quiver|pilon 26 249.050679205852 224.372454646427 209.980392156863 235.215227629513 239.578931203931 234.323529411765 221.197933227345 238331
000006F|quiver|pilon 27 138.043364681296 132.276194002221 137.552584670232 136.088173731031 134.731572481572 138.873663101604 137.077901430843 240248
000006F|quiver|pilon 28 76.8163531870428 92.204368752314 56.25311942959 80.7904238618524 86.1554054054054 68.1263368983957 81.2289348171701 234188
000006F|quiver|pilon 29 193.872518286311 193.724546464272 223.982174688057 207.073992673993 200.781941031941 218.279411764706 240.680445151033 223152
000006F|quiver|pilon 30 58.2040229885057 39.694187338023 84.3885918003565 57.638147566719 50.0678746928747 74.1771390374332 70.0015898251192 203777
000006F|quiver|pilon 31 55.6630094043887 33.8989263235839 162.149732620321 70.8155416012559 45.1624692874693 122.709893048128 117.819554848967 217983
000006F|quiver|pilon 32 26.4694357366771 12.0447982228804 92.6131907308378 35.5964416535845 19.4514742014742 68.3917112299465 64.8402225755167 206702
000006F|quiver|pilon 33 15.0180250783699 13.1614216956683 28.6221033868093 17.3205128205128 14.1256142506142 23.7894385026738 23.3449920508744 211799
000006F|quiver|pilon 34 22.0979623824451 25.6927064050352 23.3957219251337 23.858189429618 23.9840294840295 23.2252673796791 25.0969793322734 211279
000006F|quiver|pilon 35 36.8631138975967 42.5053683820807 43.8912655971479 40.5552066980638 39.7472358722359 41.4719251336898 44.3362480127186 222429
000006F|quiver|pilon 36 63.3782654127482 66.5423917067753 123.404634581105 78.5138147566719 64.6440417690418 106.039438502674 107.549284578696 230071
000006F|quiver|pilon 37 150.41065830721 155.989263235839 117.067736185383 149.556253270539 152.267199017199 143.203877005348 149.131955484897 223972
